what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477934810003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477934812898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477934816641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935056261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935888562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935895315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935905738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935914116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935914595
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1477935919860
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1477935919871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935922082
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1477935924600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935929588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935929665
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477935969751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935969784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935981547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935984426
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1477935984440
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477935985663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477935989812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944644355
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477944647146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944653065
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477944654441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944654459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944659743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944767143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944776713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1477944796086
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1477944950226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944950278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477944957165
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1477945018964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945019019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945023430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945088998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945100511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945104024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945104076
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477945107189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945107204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945120222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945137632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477945143409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946178205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946186258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946195048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946198984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946199900
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1477946201873
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477946219828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946225449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946227661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946227694
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477946230797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946230811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946241650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946343141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946346039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946435710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946442006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946471519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946482540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946483379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946488214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946489354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946489384
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477946492712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946492726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946494312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946496559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946500177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946726609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946735011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946743916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946756109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946757501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946757530
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477946760285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946760300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946765020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946791965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946792599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946816265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946825474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946825834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946826558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946828949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946835980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946844416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1477946850489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946860409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946863094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946863166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946865760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946884415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946885419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946885466
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477946887647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946887663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946889554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946891891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477946894458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477947897534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477947904604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948089960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948098679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948100187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1477948105999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948131231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948138011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948147805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948149661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948149725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948152325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948167174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948168912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948180859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948182602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948182694
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477948341213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948341227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948342349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948345042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948350476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948407956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948418763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948420094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948420124
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1477948444278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948444298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477948449473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960038742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960040072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960047314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960048930
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1477960050671
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960051136
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1477960052260
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1477960052260
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1477960052262
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1477960052262
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1477960052262
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1477960052263
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1477960052263
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1477960052263
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1477960052263
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1477960052293
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1477960052307
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1477960052350
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1477960052353
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1477960052370
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1477960052370
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1477960135762
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1477960135764
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1477960135772
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1477960135772
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1477960135772
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1477960135772
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1477960135773
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1477960135773
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1477960135773
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1477960135773
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1477960135773
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1477960135773
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1477960135773
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1477960135773
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1477960135774
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1477960135774
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1477960135776
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1477960135776
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1477960135776
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1477960135776
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1477960135777
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1477960135778
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1477960135778
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1477960135778
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1477960135779
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1477960135781
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1477960135781
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1477960135781
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1477960135787
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1477960135787
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1477960135788
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1477960135788
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1477960135788
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1477960135788
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1477960135789
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1477960135791
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1477960135793
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1477960135794
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1477960135795
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1477960135795
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1477960135797
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1477960135797
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1477960135798
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1477960135798
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1477960135799
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1477960135802
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1477960135803
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1477960135803
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1477960135803
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1477960135803
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1477960135805
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1477960135805
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1477960135805
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1477960135805
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1477960135805
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1477960135805
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1477960135805
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1477960135806
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1477960135806
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1477960135806
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1477960135807
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1477960135807
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1477960135808
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1477960135808
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1477960135808
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1477960135808
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1477960135809
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1477960135809
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1477960135809
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1477960135809
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1477960135809
