what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_23",1477690510640
java.vm.info,sysinfo,,,"mixed mode",1477690510640
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1477690510640
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1477690510640
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1477690510640
java.vm.specification.version,sysinfo,,,"1.0",1477690510640
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1477690510640
java.vm.version,sysinfo,,,"19.0-b09",1477690510640
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1477690510987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477690519110
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1477690521774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477690521778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477690527224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477690541244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477690815465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477690945656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477690947119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477691082882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477691085272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477691087097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477691149723
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477691151691
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1477691152169
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1477691152176
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1477691152371
