what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1480802352705
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1480802352705
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1480802352706
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1480802352707
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1480802352708
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1480802352709
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1480802352709
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1480802352709
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1480802352710
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1480802352711
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1480802352711
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1480802352712
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1480802352712
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1480802352713
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1480802352713
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1480802352714
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1480802352714
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1480802352714
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1480802352715
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1480802352715
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1480802352716
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1480802352717
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1480802352718
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1480802352718
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1480802352718
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1480802352719
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1480802352720
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1480802352721
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1480802352722
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1480802352722
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1480802352724
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1480802352724
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1480802352724
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1480802352725
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1480802352725
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1480802352725
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1480802352726
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1480802352726
os,sysinfo,,,"linux",1480802352728
arch,sysinfo,,,"x86",1480802352728
ws,sysinfo,,,"gtk",1480802352728
locale,sysinfo,,,"en_US",1480802352728
processors,sysinfo,,,"8",1480802352728
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1480802352728
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1480802352728
java.specification.name,sysinfo,,,"Java Platform API Specification",1480802352728
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480802352728
java.specification.version,sysinfo,,,"1.6",1480802352728
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1480802352728
java.version,sysinfo,,,"1.6.0_23",1480802352728
java.vm.info,sysinfo,,,"mixed mode",1480802352728
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1480802352728
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1480802352728
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480802352728
java.vm.specification.version,sysinfo,,,"1.0",1480802352728
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1480802352728
java.vm.version,sysinfo,,,"19.0-b09",1480802352728
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1480802354450
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1480802355755
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1480802355783
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1480802355785
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1480802355903
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1480802355920
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1480802355963
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1480802358834
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1480802358840
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1480802358841
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1480802358842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802358909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802362011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802367822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802367884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802368615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802369852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802370989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802377365
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802379613
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1480802379621
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802379710
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480802379735
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1480802380211
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802397822
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802397877
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480802397888
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802405636
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480802407997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802416260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802431462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802432063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802432606
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802445547
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480802448630
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802448718
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802448781
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480802448792
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480802450677
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1480802459154
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1480802459157
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480802461070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802468013
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480802468699
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1480802468706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802468707
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480802469251
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1480802469380
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1480802469390
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-7]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1480802470408
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-7]', --device=1, --instance=0, --go, --accept-bad-sysid, /home/ecegrid/a/695r15/ece695r/proj/neunet_accel/source/software/neunet_accel_sw0/neunet_accel_sw0.elf] return code: 8",1480802471799
error,log,,,"Downloading ELF Process failed",1480802471806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802471861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802474109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802481678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802488116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802493906
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1480802494530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480802494535
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480802494953
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480802495131
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-7]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1480802496042
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-7]', --device=1, --instance=0, --go, --accept-bad-sysid, /home/ecegrid/a/695r15/ece695r/proj/neunet_accel/source/software/neunet_accel_sw0/neunet_accel_sw0.elf] return code: 8",1480802497423
error,log,,,"Downloading ELF Process failed",1480802497425
