what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1477960282241
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1477960282241
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1477960282241
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1477960282242
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1477960282242
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1477960282244
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1477960282244
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1477960282245
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1477960282245
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1477960282245
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1477960282245
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1477960282245
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1477960282245
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1477960282245
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1477960282245
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1477960282245
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1477960282246
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1477960282246
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1477960282246
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1477960282248
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1477960282248
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1477960282248
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1477960282248
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1477960282249
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1477960282249
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1477960282249
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1477960282249
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1477960282249
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1477960282249
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1477960282251
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1477960282251
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1477960282252
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1477960282252
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1477960282252
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1477960282252
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1477960282252
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1477960282252
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1477960282253
os,sysinfo,,,"linux",1477960282257
arch,sysinfo,,,"x86",1477960282257
ws,sysinfo,,,"gtk",1477960282257
locale,sysinfo,,,"en_US",1477960282257
processors,sysinfo,,,"4",1477960282257
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1477960282257
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1477960282257
java.specification.name,sysinfo,,,"Java Platform API Specification",1477960282257
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1477960282257
java.specification.version,sysinfo,,,"1.6",1477960282257
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1477960282257
java.version,sysinfo,,,"1.6.0_23",1477960282257
java.vm.info,sysinfo,,,"mixed mode",1477960282257
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1477960282257
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1477960282257
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1477960282257
java.vm.specification.version,sysinfo,,,"1.0",1477960282257
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1477960282257
java.vm.version,sysinfo,,,"19.0-b09",1477960282257
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477960293530
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1477960294441
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1477960294482
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1477960295832
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1477960295875
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1477960295879
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477960297966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960298282
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1477960298386
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1477960298386
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1477960298386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960304249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960307567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960308703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960312132
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1477960313383
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1477960313387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960313398
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960314642
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1477960314842
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1477960314860
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 16",1477960315848
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --accept-bad-sysid, /home/ecegrid/a/695r18/ece695r/neunet_accel/source/software/neunet_accel_sw0/neunet_accel_sw0.elf] return code: 16",1477960317000
error,log,,,"Downloading ELF Process failed",1477960317009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960317103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960321105
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1477960347606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960347749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960371527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960374887
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1477960376582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960376601
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960377672
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477960378053
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [2-1.2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1477960378806
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960380644
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477960393747
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1477960398808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1477960403815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1477960427531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1477960427673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1477960427863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1477960427992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1477960428280
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1477960430791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1477960435175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1477960436696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477960437632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960439779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960441684
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960441689
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477960444245
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477960446212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960448328
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1477960449412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960449429
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960450456
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477960450916
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [2-1.2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1477960451688
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960453726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477960483671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1477960491674
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477960493291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960495089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960495681
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960495822
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477960497137
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1477960498985
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477960509652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1477960527891
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477960529296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960531447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960533364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960534091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960535360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960540251
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1477960541280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960541299
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477960542267
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960542526
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1477960542894
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [2-1.2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1477960543802
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477960545763
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477960551371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1477960560288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960566822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960578716
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1477960580966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960583068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1477960585287
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1477960605903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1477960607174
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1477960608134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960609219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960609732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960610075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960610342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960610573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960610769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960611035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960611275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960611531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960611962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1477960612347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1477960637527
